16.68	-0.21679152
16.7	-0.35084608
16.72	-0.57676536
16.74	-0.79728148
16.76	-0.88805424
16.78	-0.72987128
16.8	-0.27830812
16.82	0.32065888
16.84	0.73191848
16.86	0.66975925
16.88	0.18985824
16.9	-0.31836957
16.92	-0.50792143
16.94	-0.42774537
16.96	-0.42640056
16.98	-0.69213913
17	-0.97934506
17.02	-0.87728139
17.04	-0.31882503
17.06	0.2878087
17.08	0.47985797
17.1	0.22288163
17.12	-0.10109402
17.14	-0.14979767
17.16	0.042633349
17.18	0.2082941
17.2	0.20880155
17.22	0.13504568
17.24	0.077248804
17.26	-0.043007764
17.28	-0.31186273
17.3	-0.57755211
17.32	-0.52940513
17.34	-0.07358284
17.36	0.47413335
17.38	0.6802773
17.4	0.4552329
17.42	0.12092775
17.44	-0.001734247
17.46	0.034798194
17.48	-0.060390169
17.5	-0.36589377
17.52	-0.58584273
17.54	-0.40549193
17.56	0.089848948
17.58	0.48704739
17.6	0.53675978
17.62	0.44230288
17.64	0.56695945
17.66	0.92113544
17.68	1.0880011
17.7	0.71345472
17.72	-0.018619256
17.74	-0.50834464
17.76	-0.34149661
17.78	0.29940314
17.8	0.84701099
17.82	0.91104471
17.84	0.58154831
17.86	0.22737174
17.88	0.10144201
17.9	0.17663759
17.92	0.28093009
17.94	0.28498319
17.96	0.15543788
17.98	-0.073222486
18	-0.29744443
18.02	-0.34826113
18.04	-0.098690302
18.06	0.37531312
18.08	0.77604442
18.1	0.79728123
18.12	0.393637
18.14	-0.16599113
18.16	-0.52220926
18.18	-0.5068995
18.2	-0.2268475
18.22	0.084657101
18.24	0.26809961
18.26	0.31340581
18.28	0.29411539
18.3	0.26250285
18.32	0.20079834
18.34	0.053436967
18.36	-0.19282109
18.38	-0.44818996
18.4	-0.54854153
18.42	-0.3810723
18.44	-0.008120794
18.46	0.34503591
18.48	0.45683902
18.5	0.28276299
18.52	-0.031207123
18.54	-0.29174486
18.56	-0.39551584
18.58	-0.34371366
18.6	-0.19181099
18.62	-0.045795625
18.64	-0.07619097
18.66	-0.4180948
18.68	-0.96825279
18.7	-1.3226706
18.72	-1.0547059
18.74	-0.15482662
18.76	0.8339298
18.78	1.222428
18.8	0.78596492
18.82	-0.032002516
18.84	-0.53963812
18.86	-0.40600702
18.88	0.14463202
18.9	0.66685359
18.92	0.91175725
18.94	0.89728049
18.96	0.69490899
18.98	0.31101847
19	-0.19113521
19.02	-0.58556819
19.04	-0.64441319
19.06	-0.40967651
19.08	-0.19567949
19.1	-0.25185225
19.12	-0.47575198
19.14	-0.54709297
19.16	-0.33470811
19.18	-0.066959147
19.2	-0.040777479
19.22	-0.23324608
19.24	-0.31581632
19.26	-0.064276414
19.28	0.3510003
19.3	0.56408222
19.32	0.45226227
19.34	0.26491865
19.36	0.29304982
19.38	0.51061018
19.4	0.63564306
19.42	0.50694305
19.44	0.27723422
19.46	0.18887784
19.48	0.25346801
19.5	0.26516744
